SRNO,datetime,HEATNO,GRADE,SECTION_IC,INJ1_QTY,INJ2_QTY,BSM,SKULL,BP,HBI,OTHERS,SCRAP_QTY,PIGIRON,DRI1_QTY,DRI2_QTY,TOT_DRI_QTY,HOT_METAL,Total_Charge,Hot_Heel,DOLO,DOLO1_EMPTY,TOT_LIME_QTY,TAP_TEMP,O2ACT,ENERGY,KWH_PER_TON,KWH_PER_MIN,MELT_TIME,TA_TIME,TT_TIME,pow_on_time,TAPPING_TIME,E1_CUR,E2_CUR,E3_CUR,SPOUT,LAB_REP_TIME,C,SI,MN,P,S,CU,CR,NI,N,OPEN_C,TAP_C,IT_KG,BUCKET_NO,STATIC_WT,LIME,O2SIDE1,O2SIDE2,O2SIDE3,PREV_TAP_TIME,TAP_DURATION,LM_WT,Production
358,16-08-2023,44283,SSR 550,A,0,0.005025879,3,0,2,0,1,7,3,0,5.5084785,14.735965,44.458,66.03005,9,1.9022595,1.204731,1.110206,1651,613.2303,3291.605,58.40529,-1,39.23333334,10.46666666,49.7,16-08-2023 08:50,16-08-2023 09:29,227.8,229,244.5,303.7,16-08-2023 09:20,0.16985,0.0018,0.02135,0.016,0.0569,0.0074,0.05165,0.0206,0.0032,0.5485,0.16985,93.29464,1,7.3,0.5102062,856.8747,737.8298,407.9704,16-08-2023 08:39,437,4.506809,55.048
359,16-08-2023,44284,S45CS1QDS,A,0.00583075,0.02140076,3,0,2,0,1,7,3,4.983844,7.013769,11.99761,45.686,66.03005,9,1.606809,1.801149,2.615539,1700,582.699,10046.39,150.6576,-1,54.24999999,17.26666667,71.51666666,16-08-2023 09:46,16-08-2023 10:41,225.8,227.3,244.4,304.2,16-08-2023 10:19,0.2974,0.0018,0.0304,0.016,0.065,0.0081,0.0526,0.0193,0.0033,0.2974,0.2974,124.5636,1,9,1.00873,883.3737,877.749,624.5606,16-08-2023 09:29,633,4.506161,56.7
360,16-08-2023,44285,S45CS1QDS,A,0,0.05982483,3,0,2,0,1,7,3,2.601823,7.011996,9.613819,48.054,66.03005,9,1.929141,1.200613,2.786952,1646,679.8147,6021.623,89.91815,-1,48.91666667,10.26666667,59.18333334,16-08-2023 10:51,16-08-2023 11:40,229.6,229.7,247.8,323.2,16-08-2023 11:28,0.16985,0.0016,0.026,0.026,0.0582,0.00525,0.0537,0.0203,0.0032,0.5999,0.16985,147.3501,1,9.3,0.857811,854.0032,814.4424,679.4443,16-08-2023 10:41,642,4.437743,56.7
361,16-08-2023,44286,S45CS1QDS,A,0.0180921,0.09468213,3,0,2,0,1,7,3,5.510948,4.796273,10.30722,46.911,66.03005,9,2.608057,1.803165,3.626524,1619,631.0598,7285.23,108.2208,-1,43.89999999,16.06666667,59.96666667,16-08-2023 11:56,16-08-2023 12:40,229.6,231,249.6,331,16-08-2023 12:28,0.2421,0.0036,0.0304,0.0161,0.0476,0.0087,0.048,0.0208,0.0032,0.2421,0.2421,177.7079,1,10.1,1.018467,847.6672,832.7642,698.8519,16-08-2023 11:40,517,4.46952,58.45
362,16-08-2023,44287,S45CS1QDS,A,0.0152847,0.05171863,3,0,2,0,1,7,3,1.268317,5.5084785,14.735965,43.383,66.03005,9,0.7940516,1.64796,2.273071,1638,523.3228,3931.209,70.25862,-1,42.3,13.4,55.7,16-08-2023 12:53,16-08-2023 13:35,234.4,233.1,250.8,307.6,16-08-2023 13:24,0.4335,0.0012,0.0304,0.0232,0.0335,0.0079,0.0507,0.0201,0.0032,0.4335,0.4335,180.8271,1,9.2,1.479019,788.23,799.1232,541.4426,16-08-2023 12:40,505,4.565824,54.717
363,16-08-2023,44288,R16,B,0.006646576,0.05739307,3,0,2,0,1,7,3,9.326089,7.012985,16.33907,44.293,66.03005,9,2.741927,1.545078,3.760394,1624,707.774,9297.608,136.6651,-1,48.36666667,11.53333334,59.9,16-08-2023 13:47,16-08-2023 14:35,231.2,233.3,252.6,335.3,16-08-2023 14:27,0.15,0.001,0.023,0.014,0.0462,0.0073,0.0392,0.0188,0.0033,0.15,0.15,158.4052,1,7.4,1.018467,872.8915,621.1263,576.6515,16-08-2023 13:35,693,4.518807,53.9
364,16-08-2023,44289,38MnVS6,B,0.06361026,0.1152722,3,0,2,0,1,7,3,8.393082,7.010405,15.40349,44.195,66.03005,9,2.439752,1.582451,3.990823,1618,529.4261,8829.62,131.7883,-1,38.76666667,9.399999997,48.16666666,16-08-2023 14:45,16-08-2023 15:23,224.4,228.8,249.1,308.8,16-08-2023 15:13,0.0689,0.0028,0.0183,0.0117,0.0397,0.0057,0.0361,0.0167,0.0033,0.0689,0.0689,175.0094,1,7.4,1.551071,860.2841,762.0359,686.1158,16-08-2023 14:35,401,4.563554,53.76
365,16-08-2023,44290,38MnVS6,B,0,0.09014282,3,0,2,0,1,7,3,6.628284,5.5084785,14.52526,45.885,66.03005,9,2.200102,1.002063,3.852434,1600,584.3447,7222.83,105.8907,-1,38.75,8.66666667,47.41666667,16-08-2023 15:32,16-08-2023 16:11,237.2,236.7,256.7,331.3,16-08-2023 16:01,0.1199,0.0018,0.0239,0.0141,0.0506,0.0056,0.0383,0.0164,0.0035,0.1199,0.1199,172.5594,1,7.8,1.652332,859.6458,769.3966,548.2186,16-08-2023 15:23,417,4.566148,57.344
366,16-08-2023,44291,38MnVS6,B,0.07313617,0.07652405,3,0,2,0,1,7,3,7.188845,7.021563,14.21041,45.197,66.03005,9,1.774855,1.000831,3.256797,1655,445.5596,9765.597,146.8347,-1,49.05,8.333333333,57.38333334,16-08-2023 16:19,16-08-2023 17:08,246.5,241.3,259.9,335.5,16-08-2023 16:57,0.1405,0.0017,0.0239,0.019,0.0453,0.0061,0.0487,0.0184,0.0033,0.1405,0.1405,152.8266,1,7.1,1.481941,854.853,758.5393,691.3739,16-08-2023 16:11,549,4.52821,59.36
367,16-08-2023,44292,AISI416,B,0.05192476,0.100843,3,0,2,0,1,7,3,7.010184,4.050846,11.06103,38.16,66.03005,9,2.201963,2.004278,3.78711,1616,456.5059,11122.76,192.6986,-1,51.33333334,16,67.33333334,16-08-2023 17:24,16-08-2023 18:16,240.7,237.2,257.9,324.4,16-08-2023 18:08,0.1341,0.0018,0.0236,0.014,0.0337,0.0074,0.1097,0.0218,0.0034,0.4032,0.1341,193.6048,1,8.5,1.585147,1070.341,881.3192,404.7063,16-08-2023 17:08,457,4.596952,56.001
368,16-08-2023,44293,38MnS6,B,0.04981323,0.09581726,3,0,2,0,1,7,3,5.945106,7.008983,12.95409,45.928,66.03005,9,1.68591,1.001696,3.161032,1628,574.3707,8985.616,133.9496,-1,43.91666666,30.73333333,74.65,16-08-2023 18:46,16-08-2023 19:30,243.5,241.5,261.7,323.9,16-08-2023 19:22,0.0583,0.0023,0.0198,0.013,0.0451,0.0073,0.0454,0.0189,0.0032,0.0583,0.0583,149.4289,1,8.2,1.475122,1064.406,845.2295,625.01,16-08-2023 18:16,470,4.537938,59.92
369,16-08-2023,44294,38MnS6,B,0.03505641,0.09176397,3,0,2,0,1,7,3,6.782058,7.005009,13.78707,42.488,66.03005,9,1.701895,1.780931,2.228655,1622,384.4929,11231.96,176.395,-1,42.23333334,10.13333333,52.36666667,16-08-2023 19:40,16-08-2023 20:23,238.4,242.2,261.3,335,16-08-2023 20:10,0.0689,0.0033,0.0285,0.019,0.0551,0.0075,0.055,0.0161,0.0034,0.0689,0.0689,105.1894,1,7.4,0.5267601,868.1784,709.6475,589.5464,16-08-2023 19:30,369,4.613165,59.92
370,16-08-2023,44295,38MnS6,B,-0.003287292,0.1575873,3,0,2,0,1,7,3,4.301229,7.003331,11.30456,43.895,66.03005,9,1.710403,1.002467,2.715238,1618,487.606,7815.634,122.1201,-1,37.21666667,11.2,48.41666667,16-08-2023 20:34,16-08-2023 21:11,239.5,238.1,259.2,324.6,16-08-2023 21:02,0.0593,0.0023,0.028,0.015,0.0609,0.0071,0.0696,0.0171,0.0033,0.0593,0.0593,135.0558,1,8.8,1.004835,842.4221,727.3989,692.8029,16-08-2023 20:23,353,4.564202,57.085
371,16-08-2023,44296,AISI420,B,0.05847537,0.1065175,3,0,2,0,1,7,3,0,4.619237,14.735965,41.567,66.03005,9,1.2,1.001185,3.33138,1611,556.6741,4695.614,83.72133,-1,52.31666667,8.999999998,61.31666667,16-08-2023 21:20,16-08-2023 22:12,240.2,241.1,262,329,16-08-2023 22:01,0.1359,0.0015,0.0331,0.0131,0.0455,0.0061,0.0572,0.01825,0.0036,0.1582,0.1359,133.76555,1,9.9,2.13138,938.9053,839.1386,289.5584,16-08-2023 21:11,473,4.620623,52.494
372,16-08-2023,44297,38MNVS6,C,0.00338327,0.2018483,3,0,2,0,1,7,3,5.799337,7.002779,12.80212,43.068,66.03005,9,1.602304,1.001421,2.942085,1630,646.6202,7363.231,113.5073,-1,40.35,11.55,51.9,16-08-2023 22:24,16-08-2023 23:04,246.4,244.7,264.4,338.1,16-08-2023 22:56,0.0883,0.0013,0.0315,0.0162,0.0556,0.006,0.0491,0.01825,0.0033,0.0883,0.0883,134.9449,1,9,1.339781,698.9616,683.1748,556.8614,16-08-2023 22:12,473,4.571336,60.928
373,16-08-2023,44298,38MNVS6,C,0.04095917,0.1342413,3,0,2,0,1,7,3,4.892756,7.020874,11.91363,44.122,66.03005,9,1.600115,1.001264,3.132685,1659,680.4905,8439.63,127.0347,-1,45.63333333,10.59999999,56.23333333,16-08-2023 23:15,17-08-2023 00:00,243.2,241.6,263.7,338.8,16-08-2023 23:56,0.0929,0.0015,0.0327,0.0184,0.0522,0.0058,0.0545,0.0246,0.0033,0.3228,0.0929,140.3933,1,10.4,1.53257,745.2403,728.9559,568.3248,16-08-2023 23:04,677,4.559663,60.928
374,17-08-2023,44299,38MNVS6,C,0,0.2636184,3,0,2,0,1,7,3,9.113425,7.00286,16.11629,41.367,66.03005,9,1.600258,1.166134,3.810509,1659,501.2546,14180.29,214.582,-1,53.71666667,20.93333333,74.65000001,17-08-2023 00:21,17-08-2023 01:15,229,234.7,255.7,315.1,17-08-2023 00:57,0.2051,0.003,0.0282,0.0153,0.0579,0.0057,0.0514,0.0199,0.0033,0.3081,0.2051,154.17,1,8.6,2.210251,865.7868,698.4134,596.7673,17-08-2023 00:00,313,4.521401,56.56
375,17-08-2023,44301,35C8,C,0,0.2298964,3,0,2,0,1,7,3,5.876221,7.001027,12.87725,43.098,66.03005,9,1.791639,1.515031,3.344656,1659,645.279,7644.033,119.2977,-1,40.21666666,14.9,82.74999999,17-08-2023 01:58,17-08-2023 02:38,221.9,226.2,249.6,288.4,17-08-2023 02:31,0.2051,0.0018,0.0263,0.0112,0.069,0.0056,0.0523,0.0179,0.0033,0.2051,0.2051,159.4421,1,8.1,1.553017,893.0349,854.6674,696.0314,17-08-2023 01:15,405,4.586576,55.754
376,17-08-2023,44302,S25C,C,0,0.06031165,3,0,2,0,1,7,3,5.841965,7.009416,12.85138,41.665,66.03005,9,1.915849,1.500906,3.007342,1622,605.9131,8658.024,139.1599,-1,44.71666666,10.86666667,55.58333333,17-08-2023 02:49,17-08-2023 03:33,232.3,236.5,257.1,292,17-08-2023 03:29,0.1529,0.0008,0.0225,0.0132,0.0385,0.0058,0.088,0.0193,0.0033,0.2842,0.1529,146.3328,1,7.7,1.091494,789.6332,770.1089,580.2109,17-08-2023 02:38,530,4.575227,56.7
377,17-08-2023,44303,S25C,C,-0.004535004,0.1684501,3,0,2,0,1,7,3,6.027084,7.010157,13.03724,44.042,66.03005,9,1.705437,1.505327,3.244824,1612,577.9813,7441.231,112.6107,-1,41.21666666,10.73333334,51.95,17-08-2023 03:44,17-08-2023 04:25,228.4,229.4,252.8,287.3,17-08-2023 04:18,0.1089,0.0012,0.026,0.0186,0.0431,0.006,0.0625,0.0177,0.0031,0.1089,0.1089,147.2428,1,9,1.539387,853.1685,743.5402,620.9912,17-08-2023 03:33,577,4.489948,55.65
378,17-08-2023,44304,S48C,C,0.0120694,0.218061,3,0,2,0,1,7,3,12.04926,7.001813,19.05107,41.136,66.03005,9,2.002597,1.503996,3.054168,1637,533.3755,14195.89,212.8731,-1,54.93333333,13.26666667,68.2,17-08-2023 04:39,17-08-2023 05:34,224.2,229.6,254,294.4,17-08-2023 05:10,0.1264,0.0038,0.0312,0.0124,0.0607,0.0052,0.0515,0.0167,0.0031,0.1264,0.1264,119.5319,1,6.5,1.051571,751.8568,658.7102,608.584,17-08-2023 04:25,397,4.559339,55.896
379,17-08-2023,44305,S48C,C,0.08724515,0.06420215,3,0,2,0,4,7,0,9.829502,7.001915,16.83142,42.834,66.03005,9,1.601603,1.002963,2.628834,1634,573.3953,10015.19,148.6696,-1,36.21666667,9.666666674,45.88333334,17-08-2023 05:43,17-08-2023 06:20,223,231.1,255.2,301.1,17-08-2023 06:14,0.0794,0.0018,0.0201,0.014,0.072,0.0052,0.0834,0.0195,0.0032,0.0794,0.0794,107.1619,1,7.7,1.027231,702.505,690.4676,552.4055,17-08-2023 05:34,409,4.392672,58.208
380,17-08-2023,44306,S48C,A,0.01252527,0.02545398,3,0,2,0,4,7,0,5.601411,7.02106,12.62247,43.087,71.70947,9,2.203523,1.505468,3.120727,1629,592.7601,11356.76,168.2246,-1,36.95,14.9,75.08333334,17-08-2023 06:58,17-08-2023 07:35,228,233,256.2,291.1,17-08-2023 07:29,0.2093,0.0033,0.0255,0.0114,0.0795,0.0057,0.0598,0.0169,0.0032,0.2093,0.2093,139.1786,1,9.8,0.9172039,825.8163,643.0004,566.8983,17-08-2023 06:20,353,4.578145,56.668
381,17-08-2023,44307,R 16,A,0.01019778,0.1068419,3,0,2,0,4,7,0,4.095524,7.025006,11.12053,46.333,73.45353,9,2.200444,1.451014,3.202359,1627,616.8517,8065.235,122.1015,-1,36.15000001,11.53333333,47.68333333,17-08-2023 07:46,17-08-2023 08:22,230.2,235.2,257.9,303.9,17-08-2023 08:14,0.4377,0.0015,0.02135,0.025,0.0649,0.0058,0.05165,0.0177,0.0031,0.4377,0.4377,162.3871,1,8.6,1.001915,747.1383,723.6182,605.4262,17-08-2023 07:35,309,4.560311,53.9
382,17-08-2023,44308,S45CS1QDS,A,-0.01463684,0.01475354,3,0,2,0,4,7,0,4.516322,7.007275,11.5236,46.7,74.2236,9,2.201498,1.508314,3.051519,1652,651.875,6552.026,99.69061,-1,38.03333334,10.33333333,48.36666667,17-08-2023 08:33,17-08-2023 09:11,240.8,241.7,261.7,307.6,17-08-2023 09:03,0.3262,0.0032,0.0275,0.02,0.0519,0.0059,0.0858,0.0174,0.0032,0.3262,0.3262,160.4071,1,7.5,0.8500214,720.5894,701.9379,638.8161,17-08-2023 08:22,486,4.606355,56.7
383,17-08-2023,44309,S45CS1QDS,A,-0.02617831,0.0426394,3,0,2,0,4,7,0,8.010005,7.255977,15.26598,44.299,66.03005,9,2.20886,2.007723,2.442543,1662,641.676,8767.222,130.1451,-1,37.68333333,9.799999996,47.48333333,17-08-2023 09:20,17-08-2023 09:58,247.7,247.7,266.3,309.5,17-08-2023 09:56,0.3262,0.0037,0.0247,0.0201,0.0633,0.0055,0.0503,0.018,0.0033,0.3262,0.3262,105.8937,1,7.8,0.2336826,705.7008,681.4747,617.5345,17-08-2023 09:11,401,4.582361,56.7
384,17-08-2023,44310,25MoCr4,A,-0.01893192,0.06663428,4,0,2,0,2,8,0,10.50021,7.022013,17.52223,42.424,67.94623,9,2.200948,1.539661,2.596262,1700,611.4507,11668.75,171.4827,-1,38.65,10.93333333,49.58333334,17-08-2023 10:09,17-08-2023 10:48,244.7,246.4,266.6,308.9,17-08-2023 10:41,0.337,0.0013,0.0229,0.0212,0.0618,0.0058,0.0392,0.0173,0.0032,0.337,0.337,101.3285,1,8.1,0.3953133,691.7806,661.333,434.9798,17-08-2023 09:58,398,4.59144,57.63
385,17-08-2023,44311,R 16,A,0.0584754,0.008268555,4,0,2,0,2,8,0,7.16168,7.015363,14.17704,46.252,68.42904,9,2.209944,1.504459,3.133965,1586,646.2553,7597.232,111.5124,-1,38.21666666,11.13333334,49.35,17-08-2023 10:59,17-08-2023 11:37,245.7,247.9,268.6,309.3,17-08-2023 11:31,0.3104,0.0025,0.0216,0.019,0.065,0.00525,0.0608,0.0161,0.0032,0.3104,0.3104,143.2536,1,7.7,0.9240208,742.6152,728.5757,549.6691,17-08-2023 10:48,505,4.503242,53.9
386,17-08-2023,44312,38MnS6,A,0.04093515,0.05090808,4,0,2,0,2,8,0,2.453174,6.191212,8.644386,44.6,61.244386,9,1.566374,2.358833,2.375498,1594,577.3315,4867.215,75.52583,-1,43.18333334,11.86666666,55.05,17-08-2023 11:49,17-08-2023 12:32,245.1,244.2,269.5,312.3,17-08-2023 12:26,0.2202,0.0006,0.0232,0.0166,0.0493,0.0084,0.0691,0.0175,0.0033,0.5884,0.2202,119.7063,1,11.2,0.809124,859.5175,828.1782,631.9658,17-08-2023 11:37,481,4.491245,52.43
387,17-08-2023,44313,38MnS6,A,0,0.01183533,4,0,2,0,2,8,0,7.525189,6.931182,14.45637,44.124,66.58037,9,2.207673,1.002236,3.228089,1634,642.8656,8314.833,125.2604,-1,35.08333333,12.73333333,47.81666667,17-08-2023 12:45,17-08-2023 13:20,256.6,252.6,273.7,310.1,17-08-2023 13:17,0.2708,0.0012,0.0229,0.0163,0.0532,0.0072,0.0481,0.0177,0.0032,0.2708,0.2708,145.0411,1,7.8,1.020416,749.3851,740.472,598.3602,17-08-2023 12:32,726,4.482814,59.92
388,17-08-2023,44314,38MnS6,A,0.07272829,0.06614795,4,0,2,0,2,8,0,10.41248,7.024159,17.43664,43.6,69.03664,9,1.897238,1.504273,2.875784,1672,599.0229,11044.76,162.0973,-1,38.03333333,17.06666666,55.09999999,17-08-2023 13:37,17-08-2023 14:15,261.3,254.6,275.4,310.8,17-08-2023 14:04,0.5369,0.0033,0.0212,0.022,0.0571,0.0072,0.0478,0.0168,0.0032,0.5369,0.5369,117.2037,1,7.1,0.9785461,848.2496,744.0468,633.4131,17-08-2023 13:20,581,4.587224,55.754
389,17-08-2023,44315,38MnS6,B,0,0.148184,4,0,2,0,2,8,0,8.729974,7.012102,15.74207,43.166,66.90807,9,2.203572,1.677626,3.792613,1672,509.3909,9500.403,141.5687,-1,38.83333334,13.13333333,51.96666667,17-08-2023 14:28,17-08-2023 15:07,248.1,248.4,271.8,306.3,17-08-2023 14:57,0.1746,0.001,0.0288,0.0248,0.0497,0.0069,0.0848,0.0161,0.003,0.1746,0.1746,158.4079,1,8.2,1.589041,933.9318,677.6921,604.4504,17-08-2023 14:15,349,4.453308,57.085
390,17-08-2023,44316,16MnCr5,B,0,0.05496106,4,0,2,0,2,8,0,9.795304,7.031012,16.82632,42.2,67.02632,9,1.735805,1.417149,2.809774,1655,500.0836,11231.96,167.0768,-1,36.48333333,20.46666666,56.95,17-08-2023 15:27,17-08-2023 16:04,249.4,245.9,271.1,305.6,17-08-2023 15:59,0.0501,0.0025,0.02,0.018,0.0535,0.0068,0.0603,0.0186,0.0036,0.0501,0.0501,112.2728,1,8.2,1.073969,884.8806,703.9787,630.1187,17-08-2023 15:07,317,4.526265,57.608
391,17-08-2023,44317,16MnCr5,B,0,0.1496433,4,0,2,0,2,8,0,4.193803,7.005291,11.19909,47.107,66.30609,9,2.200946,1.50269,3.235967,1655,621.1484,7753.233,113.5072,-1,38.88333334,17.8,56.68333334,17-08-2023 16:22,17-08-2023 17:01,254.6,250.4,272.7,307.4,17-08-2023 16:55,0.1011,0.0011,0.0183,0.01,0.061,0.007,0.0392,0.0174,0.0036,0.0935,0.1011,160.2036,1,9,1.035021,919.1908,833.2381,671.8942,17-08-2023 16:04,264,4.506809,59.92
392,17-08-2023,44318,16MnCr5,B,0,0.1997406,4,0,2,0,2,8,0,5.002743,7.002434,12.00518,45.798,65.80318,9,2.200181,2.00288,2.718177,1655,564.6412,7472.432,109.8836,-1,37.56666667,14.46666666,52.03333333,17-08-2023 17:15,17-08-2023 17:53,253.3,252.1,275.7,308.9,17-08-2023 17:45,0.1379,0.0014,0.0183,0.01,0.0671,0.0067,0.0448,0.017,0.0036,0.1379,0.1379,122.4118,1,10.2,0.5179958,913.459,798.5394,749.997,17-08-2023 17:01,189,4.544747,56.133
393,17-08-2023,44319,SAE52100,B,0.0684332,0.08219849,4,0,2,0,2,8,0,3.918763,7.001798,10.92056,43.103,62.02356,9,2.625369,2.004547,3.173551,1643,563.2498,6505.226,103.2189,-1,36.35,9.06666667,45.41666667,17-08-2023 18:02,17-08-2023 18:38,256.5,252.9,278,311.5,17-08-2023 18:31,0.1456,0.0013,0.0174,0.0102,0.0592,0.0072,0.0525,0.0193,0.0033,0.1456,0.1456,159.3103,1,9,0.5481815,809.3193,760.2274,739.1958,17-08-2023 17:53,329,4.552205,55.86
394,17-08-2023,44320,SAE52100,B,0,0.1815823,4,0,2,0,2,8,0,8.262182,7.006842,15.26902,44.382,67.65102,9,2.734527,1.772249,3.167814,1619,574.7305,8408.431,126.3456,-1,36.21666667,13.8,50.01666667,17-08-2023 18:52,17-08-2023 19:28,256.5,257.1,283.9,314.7,17-08-2023 19:24,0.0563,0.0014,0.0107,0.01,0.0826,0.0069,0.0489,0.0202,0.0035,0.0563,0.0563,142.8937,1,6.9,0.4332867,826.7723,784.8019,630.3284,17-08-2023 18:38,265,4.570687,55.86
395,17-08-2023,44321,SAE52100,B,0,0.1515887,4,0,2,0,2,8,0,11.6681,7.012361,18.68047,41.526,68.20647,9,2.801675,1.000626,3.833772,1615,596.5516,11450.35,170.8843,-1,45.45,8.599999999,54.05,17-08-2023 19:37,17-08-2023 20:22,248.5,249.9,280.3,315.7,17-08-2023 20:10,0.0834,0.0012,0.0153,0.0108,0.0703,0.0066,0.0549,0.0181,0.0035,0.0834,0.0834,150.4593,1,6.8,1.032097,843.7066,674.3491,452.1509,17-08-2023 19:28,305,4.555123,55.86
396,17-08-2023,44322,SAE52100,B,0,0.1444552,4,0,2,0,2,8,0,8.101971,7.01276,15.11473,47.946,71.06073,9,2.569504,2.005413,3.017397,1626,661.1032,8486.429,121.1296,-1,36.54999999,13.13333333,49.68333333,17-08-2023 20:35,17-08-2023 21:12,260.6,255.6,280.9,314.8,17-08-2023 21:05,0.1534,0.0004,0.0134,0.0104,0.0692,0.0059,0.0591,0.0162,0.0035,0.1534,0.1534,136.4428,1,7,0.4478931,924.7006,802.9854,678.8315,17-08-2023 20:22,180,4.570039,55.86
397,17-08-2023,44323,16MnCr5LSI,B,0,0.1045721,4,0,2,0,2,8,0,8.09639,5.5084785,16.11046,43.732,67.84246,9,2.201299,2.005454,2.201299,1605,515.7767,9874.794,149.5219,-1,37.63333333,11.93333334,49.56666667,17-08-2023 21:24,17-08-2023 22:01,248.2,245.4,272.9,305.9,17-08-2023 21:56,0.0621,0.0011,0.0127,0.0115,0.0753,0.0058,0.0504,0.0151,0.0034,0.0621,0.0621,98.66672,1,6.2,0,733.2361,643.1807,595.1442,17-08-2023 21:12,473,4.507458,56.046
398,17-08-2023,44324,16MnCr5LSI,C,0,0.1460762,4,0,2,0,2,8,0,6.557154,7.019477,13.57663,45.029,66.60563,9,2.002681,1.358956,3.355118,1700,621.9808,8860.819,132.8347,-1,40.03333332,12.00000001,52.03333333,17-08-2023 22:13,17-08-2023 22:53,259.5,252.4,278,312.5,17-08-2023 22:46,0.2832,0.0024,0.0259,0.0203,0.0692,0.0056,0.0612,0.0146,0.0033,0.2832,0.2832,154.7804,1,8.1,1.352436,757.7078,746.5528,631.3459,17-08-2023 22:01,349,4.54118,55.576
399,17-08-2023,44325,38MNVS6,C,0,0.1822308,4,0,2,0,2,8,0,9.548191,7.015821,16.56401,41.5,66.06401,9,1.702356,1.505558,3.487108,1622,530.716,12261.53,185.8822,-1,38.61666667,17.4,56.01666667,17-08-2023 23:11,17-08-2023 23:49,252.9,249.8,274.6,306.3,17-08-2023 23:42,0.1764,0.0009,0.0226,0.0132,0.0629,0.0053,0.0748,0.0143,0.0033,0.1764,0.1764,142.5403,1,7.9,1.784752,685.2261,649.9058,558.443,17-08-2023 22:53,168,4.602464,57.344
400,18-08-2023,44326,38MNVS6,C,0,0.126135,4,0,2,0,2,8,0,7.888994,7.01468,14.90368,42.863,65.76668,9,1.700782,1.50509,3.024984,1631,613.9059,8907.618,134.6239,-1,35.68333333,12.78333333,48.46666666,18-08-2023 00:02,18-08-2023 00:38,253.7,250.1,276.7,305.7,18-08-2023 00:33,0.2241,0.0022,0.0228,0.01,0.0519,0.0056,0.0454,0.0183,0.0032,0.2241,0.2241,129.8072,1,8.4,1.324202,738.9319,692.5801,514.6292,17-08-2023 23:49,289,4.476654,57.344
401,18-08-2023,44327,38MNVS6,C,0.003335266,0.09727625,4,0,2,0,2,8,0,1.650941,7.013999,8.66494,46.093,62.75794,9,1.702072,1.015806,2.696198,1630,535.761,7098.029,111.6781,-1,36.48333333,10.46666667,46.95000001,18-08-2023 00:48,18-08-2023 01:25,246,244.1,271.6,300.8,18-08-2023 01:22,0.132,0.0011,0.0377,0.0192,0.0661,0.0065,0.0749,0.0178,0.0033,0.132,0.132,154.3777,1,8.8,0.9941254,766.3155,710.0511,600.496,18-08-2023 00:38,277,4.550908,53.76
402,18-08-2023,44328,12L14,C,0.01343707,0.1026265,4,2,2,0,0,8,0,4.380458,7.012762,11.39322,42.8,62.19322,9,1.954855,1.08173,3.137875,1656,541.6461,8065.235,128.8516,-1,38.96666667,25.06666666,64.03333333,18-08-2023 01:50,18-08-2023 02:29,234,237.1,268.9,295.9,18-08-2023 02:25,0.0526,0.0028,0.0327,0.0132,0.0608,0.00525,0.0526,0.0176,0.0033,0.0526,0.0526,158.5328,1,8.4,1.18302,824.0634,739.0478,724.6166,18-08-2023 01:25,349,4.601816,56.046
403,18-08-2023,44329,12L14,C,0.018703965,0.2047667,4,2,2,0,0,8,0,15.25735,7.024475,22.28182,41.771,72.05282,9,1.558158,1.507182,2.397469,1679,498.5667,9703.198,151.4874,-1,25.98333334,21.41666666,47.40000001,18-08-2023 02:50,18-08-2023 03:16,236.6,238,268.6,297.3,18-08-2023 03:08,0.1088,0.0018,0.0167,0.0142,0.0753,0.0077,0.0277,0.0127,0.0033,0.1088,0.1088,107.5975,1,7.3,0.8393116,812.8844,807.8309,702.6009,18-08-2023 02:29,513,4.71725,55.644
404,18-08-2023,44330,38MNVS6,C,0.05274059,0.206874,4,2,2,0,0,8,0,6.206732,7.017213,13.22394,42.488,63.71194,9,1.674927,1.538293,3.371073,1700,628.8123,10171.19,154.3148,-1,45.36666667,11.39999999,56.76666666,18-08-2023 03:28,18-08-2023 04:13,247,245.7,273.6,300.6,18-08-2023 04:01,0.1001,0.0012,0.0248,0.0092,0.0572,0.006,0.0367,0.0161,0.0033,0.1001,0.1001,143.9157,1,10.2,1.696146,710.2781,667.5534,602.7524,18-08-2023 03:16,589,4.485085,53.76
405,18-08-2023,44331,38MNVS6,C,0.005662781,0.1903372,4,2,2,0,0,8,0,9.841659,7.002062,16.84372,44.784,69.62772,9,1.75129,1.023708,3.344229,1641,528.6743,12027.54,164.6983,-1,38.08333333,13.8,51.88333333,18-08-2023 04:27,18-08-2023 05:05,244.4,245.4,273.1,295.2,18-08-2023 05:02,0.1074,0.002,0.0343,0.0142,0.0577,0.0069,0.1038,0.0152,0.0033,0.1074,0.1074,118.4061,1,11.4,1.592939,757.8256,715.0725,661.2957,18-08-2023 04:13,288,4.418612,60.928
